"Country","Pollutant","VAR","Variable","Year","Unit","PowerCode","Value"
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2014,"Tonnes of CO2 equivalent","Thousands",212979
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2005,"Tonnes of CO2 equivalent","Thousands",6000
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2010,"Tonnes of CO2 equivalent","Thousands",8720
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2012,"Tonnes of CO2 equivalent","Thousands",11590
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2014,"Tonnes of CO2 equivalent","Thousands",15490
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2005,"Tonnes of CO2 equivalent","Thousands",10000
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2010,"Tonnes of CO2 equivalent","Thousands",21510
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2012,"Tonnes of CO2 equivalent","Thousands",23900
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2014,"Tonnes of CO2 equivalent","Thousands",62140
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1990,"Tonnes of CO2 equivalent","Thousands",47.922
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1991,"Tonnes of CO2 equivalent","Thousands",47.922
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1992,"Tonnes of CO2 equivalent","Thousands",47.922
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1993,"Tonnes of CO2 equivalent","Thousands",59.902
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1994,"Tonnes of CO2 equivalent","Thousands",65.892
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1995,"Tonnes of CO2 equivalent","Thousands",83.237
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1996,"Tonnes of CO2 equivalent","Thousands",92.432
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1997,"Tonnes of CO2 equivalent","Thousands",97.682
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1998,"Tonnes of CO2 equivalent","Thousands",119.775
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1999,"Tonnes of CO2 equivalent","Thousands",121.543
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2000,"Tonnes of CO2 equivalent","Thousands",204.245
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2001,"Tonnes of CO2 equivalent","Thousands",227.281
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2002,"Tonnes of CO2 equivalent","Thousands",554.49
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2003,"Tonnes of CO2 equivalent","Thousands",529.798
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2004,"Tonnes of CO2 equivalent","Thousands",547.043
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2005,"Tonnes of CO2 equivalent","Thousands",490.719
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2006,"Tonnes of CO2 equivalent","Thousands",695.955
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2007,"Tonnes of CO2 equivalent","Thousands",568.119
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2008,"Tonnes of CO2 equivalent","Thousands",589.333
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2009,"Tonnes of CO2 equivalent","Thousands",468.225
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2010,"Tonnes of CO2 equivalent","Thousands",557.691
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2011,"Tonnes of CO2 equivalent","Thousands",568.92
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2012,"Tonnes of CO2 equivalent","Thousands",572.732
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2013,"Tonnes of CO2 equivalent","Thousands",498.578
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2014,"Tonnes of CO2 equivalent","Thousands",516.563
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2015,"Tonnes of CO2 equivalent","Thousands",566.444
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2016,"Tonnes of CO2 equivalent","Thousands",569.481
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2017,"Tonnes of CO2 equivalent","Thousands",594.545
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2018,"Tonnes of CO2 equivalent","Thousands",616.977
"United States","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2019,"Tonnes of CO2 equivalent","Thousands",605.123
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1990,"Tonnes of CO2 equivalent","Thousands",6.88
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1991,"Tonnes of CO2 equivalent","Thousands",6.88
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1992,"Tonnes of CO2 equivalent","Thousands",6.88
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1993,"Tonnes of CO2 equivalent","Thousands",6.88
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1994,"Tonnes of CO2 equivalent","Thousands",6.88
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1995,"Tonnes of CO2 equivalent","Thousands",5.29
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1996,"Tonnes of CO2 equivalent","Thousands",7.221
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1997,"Tonnes of CO2 equivalent","Thousands",7.852
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1998,"Tonnes of CO2 equivalent","Thousands",7.584
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",1999,"Tonnes of CO2 equivalent","Thousands",6.685
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2000,"Tonnes of CO2 equivalent","Thousands",8.916
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2001,"Tonnes of CO2 equivalent","Thousands",7.82
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2002,"Tonnes of CO2 equivalent","Thousands",12.219
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2003,"Tonnes of CO2 equivalent","Thousands",19.377
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2004,"Tonnes of CO2 equivalent","Thousands",22.814
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2005,"Tonnes of CO2 equivalent","Thousands",34.489
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2006,"Tonnes of CO2 equivalent","Thousands",27.84
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2007,"Tonnes of CO2 equivalent","Thousands",12.023
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2008,"Tonnes of CO2 equivalent","Thousands",29.596
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2009,"Tonnes of CO2 equivalent","Thousands",29.081
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2010,"Tonnes of CO2 equivalent","Thousands",61.434
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2011,"Tonnes of CO2 equivalent","Thousands",61.207
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2012,"Tonnes of CO2 equivalent","Thousands",35.207
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2013,"Tonnes of CO2 equivalent","Thousands",16.03
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2014,"Tonnes of CO2 equivalent","Thousands",20.279
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2015,"Tonnes of CO2 equivalent","Thousands",11.885
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2016,"Tonnes of CO2 equivalent","Thousands",11.146
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2017,"Tonnes of CO2 equivalent","Thousands",11.507
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2018,"Tonnes of CO2 equivalent","Thousands",11.748
"Germany","Nitrogen trifluoride","TOTAL","Total  emissions excluding LULUCF",2019,"Tonnes of CO2 equivalent","Thousands",10.956
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1990,"Tonnes of CO2 equivalent","Thousands",5850.001
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1991,"Tonnes of CO2 equivalent","Thousands",5381.605
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1992,"Tonnes of CO2 equivalent","Thousands",5367.403
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1993,"Tonnes of CO2 equivalent","Thousands",5361.179
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1994,"Tonnes of CO2 equivalent","Thousands",5633.132
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1995,"Tonnes of CO2 equivalent","Thousands",5919.114
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1996,"Tonnes of CO2 equivalent","Thousands",4470.489
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1997,"Tonnes of CO2 equivalent","Thousands",4356.334
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1998,"Tonnes of CO2 equivalent","Thousands",4256.033
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1999,"Tonnes of CO2 equivalent","Thousands",4095.251
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2000,"Tonnes of CO2 equivalent","Thousands",2223.596
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2001,"Tonnes of CO2 equivalent","Thousands",1941.247
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2002,"Tonnes of CO2 equivalent","Thousands",2017.092
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2003,"Tonnes of CO2 equivalent","Thousands",1196.315
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2004,"Tonnes of CO2 equivalent","Thousands",992.401
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2005,"Tonnes of CO2 equivalent","Thousands",1050.778
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2006,"Tonnes of CO2 equivalent","Thousands",841.444
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2007,"Tonnes of CO2 equivalent","Thousands",698.488
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2008,"Tonnes of CO2 equivalent","Thousands",924.821
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2009,"Tonnes of CO2 equivalent","Thousands",1280.805
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2010,"Tonnes of CO2 equivalent","Thousands",498.259
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2011,"Tonnes of CO2 equivalent","Thousands",265.766
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2012,"Tonnes of CO2 equivalent","Thousands",282.76
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2013,"Tonnes of CO2 equivalent","Thousands",287.908
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2014,"Tonnes of CO2 equivalent","Thousands",223.532
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2015,"Tonnes of CO2 equivalent","Thousands",245.099
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2016,"Tonnes of CO2 equivalent","Thousands",183.027
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2017,"Tonnes of CO2 equivalent","Thousands",212.839
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2018,"Tonnes of CO2 equivalent","Thousands",188.743
"Germany","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2019,"Tonnes of CO2 equivalent","Thousands",203.924
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1990,"Tonnes of CO2 equivalent","Thousands",227.404
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1991,"Tonnes of CO2 equivalent","Thousands",478.628
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1992,"Tonnes of CO2 equivalent","Thousands",483.46
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1993,"Tonnes of CO2 equivalent","Thousands",493.501
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1994,"Tonnes of CO2 equivalent","Thousands",532.855
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1995,"Tonnes of CO2 equivalent","Thousands",1750.854
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1996,"Tonnes of CO2 equivalent","Thousands",3287.949
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1997,"Tonnes of CO2 equivalent","Thousands",3987.448
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1998,"Tonnes of CO2 equivalent","Thousands",4663.043
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",1999,"Tonnes of CO2 equivalent","Thousands",4893.139
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2000,"Tonnes of CO2 equivalent","Thousands",4731.668
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2001,"Tonnes of CO2 equivalent","Thousands",4746.586
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2002,"Tonnes of CO2 equivalent","Thousands",5491.648
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2003,"Tonnes of CO2 equivalent","Thousands",6365.166
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2004,"Tonnes of CO2 equivalent","Thousands",6864.571
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2005,"Tonnes of CO2 equivalent","Thousands",7332.51
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2006,"Tonnes of CO2 equivalent","Thousands",7728.529
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2007,"Tonnes of CO2 equivalent","Thousands",8193.425
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2008,"Tonnes of CO2 equivalent","Thousands",8626.147
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2009,"Tonnes of CO2 equivalent","Thousands",9246.237
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2010,"Tonnes of CO2 equivalent","Thousands",9943.28
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2011,"Tonnes of CO2 equivalent","Thousands",10644.304
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2012,"Tonnes of CO2 equivalent","Thousands",11333.687
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2013,"Tonnes of CO2 equivalent","Thousands",12024.096
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2014,"Tonnes of CO2 equivalent","Thousands",12686.12
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2015,"Tonnes of CO2 equivalent","Thousands",14077.904
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2016,"Tonnes of CO2 equivalent","Thousands",15011.01
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2017,"Tonnes of CO2 equivalent","Thousands",15963.966
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2018,"Tonnes of CO2 equivalent","Thousands",16358.763
"United States","Unspecified mix of HFCs and PFCs","TOTAL","Total  emissions excluding LULUCF",2019,"Tonnes of CO2 equivalent","Thousands",16462.599
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",1994,"Tonnes of CO2 equivalent","Thousands",3073470
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2005,"Tonnes of CO2 equivalent","Thousands",6381000
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2010,"Tonnes of CO2 equivalent","Thousands",8707376
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2012,"Tonnes of CO2 equivalent","Thousands",9893257
"China (People's Republic of)","Greenhouse gases","TOTAL","Total  emissions excluding LULUCF",2014,"Tonnes of CO2 equivalent","Thousands",10274851
